image_path,label,class_name
viola_dataset\images\image_2801.jpg,9,soft_plastics
viola_dataset\images\image_2802.jpg,9,soft_plastics
viola_dataset\images\image_2803.jpg,9,soft_plastics
viola_dataset\images\image_2804.jpg,9,soft_plastics
viola_dataset\images\image_2805.jpg,9,soft_plastics
viola_dataset\images\image_2806.jpg,9,soft_plastics
viola_dataset\images\image_2807.jpg,10,takeaway_cups
viola_dataset\images\image_2808.jpg,10,takeaway_cups
viola_dataset\images\image_2809.jpg,10,takeaway_cups
viola_dataset\images\image_2810.jpg,10,takeaway_cups
viola_dataset\images\image_2811.jpg,10,takeaway_cups
viola_dataset\images\image_2812.jpg,10,takeaway_cups
viola_dataset\images\image_2813.jpg,10,takeaway_cups
viola_dataset\images\image_2814.jpg,10,takeaway_cups
viola_dataset\images\image_2815.jpg,10,takeaway_cups
viola_dataset\images\image_2816.jpg,10,takeaway_cups
viola_dataset\images\image_2817.jpg,10,takeaway_cups
viola_dataset\images\image_2818.jpg,10,takeaway_cups
viola_dataset\images\image_2819.jpg,10,takeaway_cups
viola_dataset\images\image_2820.jpg,10,takeaway_cups
viola_dataset\images\image_2821.jpg,10,takeaway_cups
viola_dataset\images\image_2822.jpg,10,takeaway_cups
viola_dataset\images\image_2823.jpg,10,takeaway_cups
viola_dataset\images\image_2824.jpg,10,takeaway_cups
viola_dataset\images\image_2825.jpg,10,takeaway_cups
viola_dataset\images\image_2826.jpg,10,takeaway_cups
viola_dataset\images\image_2827.jpg,10,takeaway_cups
viola_dataset\images\image_2828.jpg,10,takeaway_cups
viola_dataset\images\image_2829.jpg,10,takeaway_cups
viola_dataset\images\image_2830.jpg,10,takeaway_cups
viola_dataset\images\image_2831.jpg,10,takeaway_cups
viola_dataset\images\image_2832.jpg,10,takeaway_cups
viola_dataset\images\image_2833.jpg,10,takeaway_cups
viola_dataset\images\image_2834.jpg,10,takeaway_cups
viola_dataset\images\image_2835.jpg,10,takeaway_cups
viola_dataset\images\image_2836.jpg,10,takeaway_cups
viola_dataset\images\image_2837.jpg,10,takeaway_cups
viola_dataset\images\image_2838.jpg,10,takeaway_cups
viola_dataset\images\image_2839.jpg,10,takeaway_cups
viola_dataset\images\image_2840.jpg,10,takeaway_cups
viola_dataset\images\image_2841.jpg,10,takeaway_cups
viola_dataset\images\image_2842.jpg,10,takeaway_cups
viola_dataset\images\image_2843.jpg,10,takeaway_cups
viola_dataset\images\image_2844.jpg,10,takeaway_cups
viola_dataset\images\image_2845.jpg,10,takeaway_cups
viola_dataset\images\image_2846.jpg,10,takeaway_cups
viola_dataset\images\image_2847.jpg,10,takeaway_cups
viola_dataset\images\image_2848.jpg,10,takeaway_cups
viola_dataset\images\image_2849.jpg,10,takeaway_cups
viola_dataset\images\image_2850.jpg,10,takeaway_cups
viola_dataset\images\image_2851.jpg,10,takeaway_cups
viola_dataset\images\image_2852.jpg,10,takeaway_cups
viola_dataset\images\image_2853.jpg,10,takeaway_cups
viola_dataset\images\image_2854.jpg,10,takeaway_cups
viola_dataset\images\image_2855.jpg,10,takeaway_cups
viola_dataset\images\image_2856.jpg,10,takeaway_cups
viola_dataset\images\image_2857.jpg,10,takeaway_cups
viola_dataset\images\image_2858.jpg,10,takeaway_cups
viola_dataset\images\image_2859.jpg,10,takeaway_cups
viola_dataset\images\image_2860.jpg,10,takeaway_cups
viola_dataset\images\image_2861.jpg,10,takeaway_cups
viola_dataset\images\image_2862.jpg,10,takeaway_cups
viola_dataset\images\image_2863.jpg,10,takeaway_cups
viola_dataset\images\image_2864.jpg,10,takeaway_cups
viola_dataset\images\image_2865.jpg,10,takeaway_cups
viola_dataset\images\image_2866.jpg,10,takeaway_cups
viola_dataset\images\image_2867.jpg,10,takeaway_cups
viola_dataset\images\image_2868.jpg,10,takeaway_cups
viola_dataset\images\image_2869.jpg,10,takeaway_cups
viola_dataset\images\image_2870.jpg,10,takeaway_cups
viola_dataset\images\image_2871.jpg,10,takeaway_cups
viola_dataset\images\image_2872.jpg,10,takeaway_cups
viola_dataset\images\image_2873.jpg,10,takeaway_cups
viola_dataset\images\image_2874.jpg,10,takeaway_cups
viola_dataset\images\image_2875.jpg,10,takeaway_cups
viola_dataset\images\image_2876.jpg,10,takeaway_cups
viola_dataset\images\image_2877.jpg,10,takeaway_cups
viola_dataset\images\image_2878.jpg,10,takeaway_cups
viola_dataset\images\image_2879.jpg,10,takeaway_cups
viola_dataset\images\image_2880.jpg,10,takeaway_cups
viola_dataset\images\image_2881.jpg,10,takeaway_cups
viola_dataset\images\image_2882.jpg,10,takeaway_cups
viola_dataset\images\image_2883.jpg,10,takeaway_cups
viola_dataset\images\image_2884.jpg,10,takeaway_cups
viola_dataset\images\image_2885.jpg,10,takeaway_cups
viola_dataset\images\image_2886.jpg,10,takeaway_cups
viola_dataset\images\image_2887.jpg,10,takeaway_cups
viola_dataset\images\image_2888.jpg,10,takeaway_cups
viola_dataset\images\image_2889.jpg,10,takeaway_cups
viola_dataset\images\image_2890.jpg,10,takeaway_cups
viola_dataset\images\image_2891.jpg,10,takeaway_cups
viola_dataset\images\image_2892.jpg,10,takeaway_cups
viola_dataset\images\image_2893.jpg,10,takeaway_cups
viola_dataset\images\image_2894.jpg,10,takeaway_cups
viola_dataset\images\image_2895.jpg,10,takeaway_cups
viola_dataset\images\image_2896.jpg,10,takeaway_cups
viola_dataset\images\image_2897.jpg,10,takeaway_cups
viola_dataset\images\image_2898.jpg,10,takeaway_cups
viola_dataset\images\image_2899.jpg,10,takeaway_cups
viola_dataset\images\image_2900.jpg,10,takeaway_cups
viola_dataset\images\image_2901.jpg,10,takeaway_cups
viola_dataset\images\image_2902.jpg,10,takeaway_cups
viola_dataset\images\image_2903.jpg,10,takeaway_cups
viola_dataset\images\image_2904.jpg,10,takeaway_cups
viola_dataset\images\image_2905.jpg,10,takeaway_cups
viola_dataset\images\image_2906.jpg,10,takeaway_cups
viola_dataset\images\image_2907.jpg,10,takeaway_cups
viola_dataset\images\image_2908.jpg,10,takeaway_cups
viola_dataset\images\image_2909.jpg,10,takeaway_cups
viola_dataset\images\image_2910.jpg,10,takeaway_cups
viola_dataset\images\image_2911.jpg,10,takeaway_cups
viola_dataset\images\image_2912.jpg,10,takeaway_cups
viola_dataset\images\image_2913.jpg,10,takeaway_cups
viola_dataset\images\image_2914.jpg,10,takeaway_cups
viola_dataset\images\image_2915.jpg,10,takeaway_cups
viola_dataset\images\image_2916.jpg,10,takeaway_cups
viola_dataset\images\image_2917.jpg,10,takeaway_cups
viola_dataset\images\image_2918.jpg,10,takeaway_cups
viola_dataset\images\image_2919.jpg,10,takeaway_cups
viola_dataset\images\image_2920.jpg,10,takeaway_cups
viola_dataset\images\image_2921.jpg,10,takeaway_cups
viola_dataset\images\image_2922.jpg,10,takeaway_cups
viola_dataset\images\image_2923.jpg,10,takeaway_cups
viola_dataset\images\image_2924.jpg,10,takeaway_cups
viola_dataset\images\image_2925.jpg,10,takeaway_cups
viola_dataset\images\image_2926.jpg,10,takeaway_cups
viola_dataset\images\image_2927.jpg,10,takeaway_cups
viola_dataset\images\image_2928.jpg,10,takeaway_cups
viola_dataset\images\image_2929.jpg,10,takeaway_cups
viola_dataset\images\image_2930.jpg,10,takeaway_cups
viola_dataset\images\image_2931.jpg,10,takeaway_cups
viola_dataset\images\image_2932.jpg,10,takeaway_cups
viola_dataset\images\image_2933.jpg,10,takeaway_cups
viola_dataset\images\image_2934.jpg,10,takeaway_cups
viola_dataset\images\image_2935.jpg,10,takeaway_cups
viola_dataset\images\image_2936.jpg,10,takeaway_cups
viola_dataset\images\image_2937.jpg,10,takeaway_cups
viola_dataset\images\image_2938.jpg,10,takeaway_cups
viola_dataset\images\image_2939.jpg,10,takeaway_cups
viola_dataset\images\image_2940.jpg,10,takeaway_cups
viola_dataset\images\image_2941.jpg,10,takeaway_cups
viola_dataset\images\image_2942.jpg,10,takeaway_cups
viola_dataset\images\image_2943.jpg,10,takeaway_cups
viola_dataset\images\image_2944.jpg,10,takeaway_cups
viola_dataset\images\image_2945.jpg,10,takeaway_cups
viola_dataset\images\image_2946.jpg,10,takeaway_cups
viola_dataset\images\image_2947.jpg,10,takeaway_cups
viola_dataset\images\image_2948.jpg,10,takeaway_cups
viola_dataset\images\image_2949.jpg,10,takeaway_cups
viola_dataset\images\image_2950.jpg,10,takeaway_cups
viola_dataset\images\image_2951.jpg,10,takeaway_cups
viola_dataset\images\image_2952.jpg,10,takeaway_cups
viola_dataset\images\image_2953.jpg,10,takeaway_cups
viola_dataset\images\image_2954.jpg,10,takeaway_cups
viola_dataset\images\image_2955.jpg,10,takeaway_cups
viola_dataset\images\image_2956.jpg,10,takeaway_cups
viola_dataset\images\image_2957.jpg,10,takeaway_cups
viola_dataset\images\image_2958.jpg,10,takeaway_cups
viola_dataset\images\image_2959.jpg,10,takeaway_cups
viola_dataset\images\image_2960.jpg,10,takeaway_cups
viola_dataset\images\image_2961.jpg,10,takeaway_cups
viola_dataset\images\image_2962.jpg,10,takeaway_cups
viola_dataset\images\image_2963.jpg,10,takeaway_cups
viola_dataset\images\image_2964.jpg,10,takeaway_cups
viola_dataset\images\image_2965.jpg,10,takeaway_cups
viola_dataset\images\image_2966.jpg,10,takeaway_cups
viola_dataset\images\image_2967.jpg,10,takeaway_cups
viola_dataset\images\image_2968.jpg,10,takeaway_cups
viola_dataset\images\image_2969.jpg,10,takeaway_cups
viola_dataset\images\image_2970.jpg,10,takeaway_cups
viola_dataset\images\image_2971.jpg,10,takeaway_cups
viola_dataset\images\image_2972.jpg,10,takeaway_cups
viola_dataset\images\image_2973.jpg,10,takeaway_cups
viola_dataset\images\image_2974.jpg,10,takeaway_cups
viola_dataset\images\image_2975.jpg,10,takeaway_cups
viola_dataset\images\image_2976.jpg,10,takeaway_cups
viola_dataset\images\image_2977.jpg,10,takeaway_cups
viola_dataset\images\image_2978.jpg,10,takeaway_cups
viola_dataset\images\image_2979.jpg,10,takeaway_cups
viola_dataset\images\image_2980.jpg,10,takeaway_cups
viola_dataset\images\image_2981.jpg,10,takeaway_cups
viola_dataset\images\image_2982.jpg,10,takeaway_cups
viola_dataset\images\image_2983.jpg,10,takeaway_cups
viola_dataset\images\image_2984.jpg,10,takeaway_cups
viola_dataset\images\image_2985.jpg,10,takeaway_cups
viola_dataset\images\image_2986.jpg,10,takeaway_cups
viola_dataset\images\image_2987.jpg,10,takeaway_cups
viola_dataset\images\image_2988.jpg,10,takeaway_cups
viola_dataset\images\image_2989.jpg,10,takeaway_cups
viola_dataset\images\image_2990.jpg,10,takeaway_cups
viola_dataset\images\image_2991.jpg,10,takeaway_cups
viola_dataset\images\image_2992.jpg,10,takeaway_cups
viola_dataset\images\image_2993.jpg,10,takeaway_cups
viola_dataset\images\image_2994.jpg,10,takeaway_cups
viola_dataset\images\image_2995.jpg,10,takeaway_cups
viola_dataset\images\image_2996.jpg,10,takeaway_cups
viola_dataset\images\image_2997.jpg,10,takeaway_cups
viola_dataset\images\image_2998.jpg,10,takeaway_cups
viola_dataset\images\image_2999.jpg,10,takeaway_cups
viola_dataset\images\image_3000.jpg,10,takeaway_cups
viola_dataset\images\image_3001.jpg,10,takeaway_cups
viola_dataset\images\image_3002.jpg,10,takeaway_cups
viola_dataset\images\image_3003.jpg,10,takeaway_cups
viola_dataset\images\image_3004.jpg,10,takeaway_cups
viola_dataset\images\image_3005.jpg,10,takeaway_cups
viola_dataset\images\image_3006.jpg,10,takeaway_cups
viola_dataset\images\image_3007.jpg,10,takeaway_cups
viola_dataset\images\image_3008.jpg,10,takeaway_cups
viola_dataset\images\image_3009.jpg,10,takeaway_cups
viola_dataset\images\image_3010.jpg,10,takeaway_cups
viola_dataset\images\image_3011.jpg,10,takeaway_cups
viola_dataset\images\image_3012.jpg,10,takeaway_cups
viola_dataset\images\image_3013.jpg,10,takeaway_cups
viola_dataset\images\image_3014.jpg,10,takeaway_cups
viola_dataset\images\image_3015.jpg,10,takeaway_cups
viola_dataset\images\image_3016.jpg,10,takeaway_cups
viola_dataset\images\image_3017.jpg,10,takeaway_cups
viola_dataset\images\image_3018.jpg,10,takeaway_cups
viola_dataset\images\image_3019.jpg,10,takeaway_cups
viola_dataset\images\image_3020.jpg,10,takeaway_cups
viola_dataset\images\image_3021.jpg,10,takeaway_cups
viola_dataset\images\image_3022.jpg,10,takeaway_cups
viola_dataset\images\image_3023.jpg,10,takeaway_cups
viola_dataset\images\image_3024.jpg,10,takeaway_cups
viola_dataset\images\image_3025.jpg,10,takeaway_cups
viola_dataset\images\image_3026.jpg,10,takeaway_cups
viola_dataset\images\image_3027.jpg,10,takeaway_cups
viola_dataset\images\image_3028.jpg,10,takeaway_cups
viola_dataset\images\image_3029.jpg,10,takeaway_cups
viola_dataset\images\image_3030.jpg,10,takeaway_cups
viola_dataset\images\image_3031.jpg,10,takeaway_cups
viola_dataset\images\image_3032.jpg,10,takeaway_cups
viola_dataset\images\image_3033.jpg,10,takeaway_cups
viola_dataset\images\image_3034.jpg,10,takeaway_cups
viola_dataset\images\image_3035.jpg,10,takeaway_cups
viola_dataset\images\image_3036.jpg,10,takeaway_cups
viola_dataset\images\image_3037.jpg,10,takeaway_cups
viola_dataset\images\image_3038.jpg,10,takeaway_cups
viola_dataset\images\image_3039.jpg,10,takeaway_cups
viola_dataset\images\image_3040.jpg,10,takeaway_cups
viola_dataset\images\image_3041.jpg,10,takeaway_cups
viola_dataset\images\image_3042.jpg,10,takeaway_cups
viola_dataset\images\image_3043.jpg,10,takeaway_cups
viola_dataset\images\image_3044.jpg,10,takeaway_cups
viola_dataset\images\image_3045.jpg,10,takeaway_cups
viola_dataset\images\image_3046.jpg,10,takeaway_cups
viola_dataset\images\image_3047.jpg,10,takeaway_cups
viola_dataset\images\image_3048.jpg,10,takeaway_cups
viola_dataset\images\image_3049.jpg,10,takeaway_cups
viola_dataset\images\image_3050.jpg,10,takeaway_cups
viola_dataset\images\image_3051.jpg,10,takeaway_cups
viola_dataset\images\image_3052.jpg,10,takeaway_cups
viola_dataset\images\image_3053.jpg,10,takeaway_cups
viola_dataset\images\image_3054.jpg,10,takeaway_cups
viola_dataset\images\image_3055.jpg,10,takeaway_cups
viola_dataset\images\image_3056.jpg,10,takeaway_cups
viola_dataset\images\image_3057.jpg,10,takeaway_cups
viola_dataset\images\image_3058.jpg,10,takeaway_cups
viola_dataset\images\image_3059.jpg,10,takeaway_cups
viola_dataset\images\image_3060.jpg,10,takeaway_cups
viola_dataset\images\image_3061.jpg,10,takeaway_cups
viola_dataset\images\image_3062.jpg,10,takeaway_cups
viola_dataset\images\image_3063.jpg,10,takeaway_cups
viola_dataset\images\image_3064.jpg,10,takeaway_cups
viola_dataset\images\image_3065.jpg,10,takeaway_cups
viola_dataset\images\image_3066.jpg,10,takeaway_cups
viola_dataset\images\image_3067.jpg,10,takeaway_cups
viola_dataset\images\image_3068.jpg,10,takeaway_cups
viola_dataset\images\image_3069.jpg,10,takeaway_cups
viola_dataset\images\image_3070.jpg,10,takeaway_cups
viola_dataset\images\image_3071.jpg,10,takeaway_cups
viola_dataset\images\image_3072.jpg,10,takeaway_cups
viola_dataset\images\image_3073.jpg,10,takeaway_cups
viola_dataset\images\image_3074.jpg,10,takeaway_cups
viola_dataset\images\image_3075.jpg,10,takeaway_cups
viola_dataset\images\image_3076.jpg,10,takeaway_cups
viola_dataset\images\image_3077.jpg,10,takeaway_cups
viola_dataset\images\image_3078.jpg,10,takeaway_cups
viola_dataset\images\image_3079.jpg,10,takeaway_cups
viola_dataset\images\image_3080.jpg,10,takeaway_cups
viola_dataset\images\image_3081.jpg,10,takeaway_cups
viola_dataset\images\image_3082.jpg,10,takeaway_cups
viola_dataset\images\image_3083.jpg,10,takeaway_cups
viola_dataset\images\image_3084.jpg,10,takeaway_cups
viola_dataset\images\image_3085.jpg,10,takeaway_cups
viola_dataset\images\image_3086.jpg,10,takeaway_cups
viola_dataset\images\image_3087.jpg,10,takeaway_cups
viola_dataset\images\image_3088.jpg,10,takeaway_cups
viola_dataset\images\image_3089.jpg,10,takeaway_cups
viola_dataset\images\image_3090.jpg,10,takeaway_cups
viola_dataset\images\image_3091.jpg,10,takeaway_cups
viola_dataset\images\image_3092.jpg,10,takeaway_cups
viola_dataset\images\image_3093.jpg,10,takeaway_cups
viola_dataset\images\image_3094.jpg,10,takeaway_cups
viola_dataset\images\image_3095.jpg,10,takeaway_cups
viola_dataset\images\image_3096.jpg,10,takeaway_cups
viola_dataset\images\image_3097.jpg,10,takeaway_cups
viola_dataset\images\image_3098.jpg,10,takeaway_cups
viola_dataset\images\image_3099.jpg,10,takeaway_cups
viola_dataset\images\image_3100.jpg,10,takeaway_cups
viola_dataset\images\image_3101.jpg,10,takeaway_cups
viola_dataset\images\image_3102.jpg,10,takeaway_cups
viola_dataset\images\image_3103.jpg,10,takeaway_cups
viola_dataset\images\image_3104.jpg,10,takeaway_cups
viola_dataset\images\image_3105.jpg,10,takeaway_cups
viola_dataset\images\image_3106.jpg,10,takeaway_cups
